question,choice,view,segment,year,value
最も好きなお酒(単一回答),ウィスキー,年代別(男性),男性40代,2012,
最も好きなお酒(単一回答),ウィスキー,年代別(男性),男性40代,2014,
最も好きなお酒(単一回答),ウィスキー,年代別(男性),男性40代,2016,4.4
最も好きなお酒(単一回答),ウィスキー,年代別(男性),男性40代,2018,3.2
最も好きなお酒(単一回答),ウィスキー,年代別(男性),男性40代,2020,3.1
最も好きなお酒(単一回答),ウィスキー,年代別(男性),男性40代,2022,3.8
最も好きなお酒(単一回答),ウィスキー,年代別(男性),男性40代,2024,3.8
最も好きなお酒(単一回答),ウィスキー,年代別(男性),男性50代,1992,
最も好きなお酒(単一回答),ウィスキー,年代別(男性),男性50代,1994,
最も好きなお酒(単一回答),ウィスキー,年代別(男性),男性50代,1996,
最も好きなお酒(単一回答),ウィスキー,年代別(男性),男性50代,1998,
最も好きなお酒(単一回答),ウィスキー,年代別(男性),男性50代,2000,
最も好きなお酒(単一回答),ウィスキー,年代別(男性),男性50代,2002,
最も好きなお酒(単一回答),ウィスキー,年代別(男性),男性50代,2004,
最も好きなお酒(単一回答),ウィスキー,年代別(男性),男性50代,2006,
最も好きなお酒(単一回答),ウィスキー,年代別(男性),男性50代,2008,
最も好きなお酒(単一回答),ウィスキー,年代別(男性),男性50代,2010,
最も好きなお酒(単一回答),ウィスキー,年代別(男性),男性50代,2012,
最も好きなお酒(単一回答),ウィスキー,年代別(男性),男性50代,2014,
最も好きなお酒(単一回答),ウィスキー,年代別(男性),男性50代,2016,5.3
最も好きなお酒(単一回答),ウィスキー,年代別(男性),男性50代,2018,3.4
最も好きなお酒(単一回答),ウィスキー,年代別(男性),男性50代,2020,4.5
最も好きなお酒(単一回答),ウィスキー,年代別(男性),男性50代,2022,4.6
最も好きなお酒(単一回答),ウィスキー,年代別(男性),男性50代,2024,7.6
最も好きなお酒(単一回答),ウィスキー,年代別(男性),男性60代,1992,
最も好きなお酒(単一回答),ウィスキー,年代別(男性),男性60代,1994,
最も好きなお酒(単一回答),ウィスキー,年代別(男性),男性60代,1996,
最も好きなお酒(単一回答),ウィスキー,年代別(男性),男性60代,1998,
最も好きなお酒(単一回答),ウィスキー,年代別(男性),男性60代,2000,
最も好きなお酒(単一回答),ウィスキー,年代別(男性),男性60代,2002,
最も好きなお酒(単一回答),ウィスキー,年代別(男性),男性60代,2004,
最も好きなお酒(単一回答),ウィスキー,年代別(男性),男性60代,2006,
最も好きなお酒(単一回答),ウィスキー,年代別(男性),男性60代,2008,
最も好きなお酒(単一回答),ウィスキー,年代別(男性),男性60代,2010,
最も好きなお酒(単一回答),ウィスキー,年代別(男性),男性60代,2012,
最も好きなお酒(単一回答),ウィスキー,年代別(男性),男性60代,2014,
最も好きなお酒(単一回答),ウィスキー,年代別(男性),男性60代,2016,5.6
最も好きなお酒(単一回答),ウィスキー,年代別(男性),男性60代,2018,7.7
最も好きなお酒(単一回答),ウィスキー,年代別(男性),男性60代,2020,4.3
最も好きなお酒(単一回答),ウィスキー,年代別(男性),男性60代,2022,3.9
最も好きなお酒(単一回答),ウィスキー,年代別(男性),男性60代,2024,5.7
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性20代,1992,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性20代,1994,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性20代,1996,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性20代,1998,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性20代,2000,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性20代,2002,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性20代,2004,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性20代,2006,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性20代,2008,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性20代,2010,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性20代,2012,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性20代,2014,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性20代,2016,1.2
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性20代,2018,0.0
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性20代,2020,0.8
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性20代,2022,0.0
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性20代,2024,1.6
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性30代,1992,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性30代,1994,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性30代,1996,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性30代,1998,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性30代,2000,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性30代,2002,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性30代,2004,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性30代,2006,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性30代,2008,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性30代,2010,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性30代,2012,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性30代,2014,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性30代,2016,0.0
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性30代,2018,0.0
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性30代,2020,3.0
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性30代,2022,0.6
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性30代,2024,0.7
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性40代,1992,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性40代,1994,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性40代,1996,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性40代,1998,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性40代,2000,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性40代,2002,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性40代,2004,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性40代,2006,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性40代,2008,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性40代,2010,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性40代,2012,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性40代,2014,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性40代,2016,0.8
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性40代,2018,1.6
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性40代,2020,0.5
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性40代,2022,0.4
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性40代,2024,0.6
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性50代,1992,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性50代,1994,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性50代,1996,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性50代,1998,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性50代,2000,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性50代,2002,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性50代,2004,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性50代,2006,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性50代,2008,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性50代,2010,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性50代,2012,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性50代,2014,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性50代,2016,0.6
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性50代,2018,0.0
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性50代,2020,0.6
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性50代,2022,0.9
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性50代,2024,0.0
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性60代,1992,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性60代,1994,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性60代,1996,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性60代,1998,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性60代,2000,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性60代,2002,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性60代,2004,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性60代,2006,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性60代,2008,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性60代,2010,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性60代,2012,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性60代,2014,
最も好きなお酒(単一回答),ウィスキー,年代別(女性),女性60代,2016,0.6
